Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
269,51,11988,1Fam,5,5,1,1,6,2007,864,3,GasA,Y,1048,0,2007,103475.929960309
270,50,7244,1Fam,7,6,2,0,5,2003,600,3,GasA,Y,1446,0,2006,184575.524984583
271,66,8012,TwnhsE,6,6,1,1,7,1994,1105,2,GasA,Y,1411,0,2008,171713.349381744
272,60,10237,1Fam,5,5,1,1,5,1998,768,5,GasA,N,1529,0,2009,162420.698313418
273,60,6324,1Fam,5,6,1,0,6,1955,1107,2,GasA,Y,1131,0,2006,100424.675792004
274,80,9920,1Fam,7,5,1,1,5,2006,1181,2,GasA,Y,1652,0,2008,203243.027440274
275,60,9464,1Fam,7,5,2,0,6,1918,1392,3,GasA,Y,1969,0,2008,139487.357033236
276,87,12220,1Fam,5,5,2,1,8,1970,864,4,GasA,Y,1802,0,2007,178978.178779274
277,,19296,1Fam,6,5,1,1,7,1951,1833,3,GasA,Y,1040,0,2009,137109.408488648
278,55,9286,Duplex,7,5,2,0,11,2005,768,3,GasA,Y,1557,0,2006,180589.528589244
279,,12137,1Fam,7,5,1,1,5,1931,773,3,GasA,Y,1567,0,2008,155336.965297343
280,52,12030,TwnhsE,7,7,1,0,4,1926,795,2,GasA,Y,1200,0,2007,150834.094199516
281,70,13869,1Fam,6,5,2,1,6,1960,915,3,GasA,Y,1430,0,2010,172448.546397502
282,,17140,1Fam,5,8,1,0,5,1939,884,3,GasA,Y,1144,0,2006,174666.563574342
283,45,2117,1Fam,5,8,2,1,6,1954,1935,3,GasA,Y,884,0,2009,127646.782125952
284,36,11302,1Fam,7,6,1,0,8,2004,1214,2,GasA,N,1494,0,2006,175252.798327888
285,72,21872,1Fam,4,6,1,0,8,1994,585,2,GasA,Y,1216,0,2009,155772.95601922
286,85,11988,1Fam,6,6,2,0,6,1960,1122,2,GasA,Y,1512,0,2009,161202.044286988
287,36,11426,1Fam,7,3,2,1,7,1949,950,4,GasA,Y,904,0,2006,97591.314319196
288,82,9022,1Fam,5,6,1,1,6,1949,975,3,GasA,Y,1216,0,2007,125794.16976004
289,80,8000,1Fam,7,5,2,1,7,1934,756,3,GasA,Y,1302,0,2009,134963.87235558
290,50,13568,TwnhsE,4,6,2,0,7,1969,1373,3,GasA,Y,1214,0,2007,180736.552294281
291,82,8125,1Fam,5,4,2,0,6,1970,1105,3,GasA,Y,1552,0,2007,162445.722621371
292,,11029,1Fam,7,6,2,0,7,1960,768,3,GasW,Y,1437,0,2009,192028.741306991
293,,1491,1Fam,4,5,2,0,5,1962,1020,3,GasA,Y,1236,0,2009,109386.556653674
294,60,13125,1Fam,7,5,2,1,4,1999,1367,2,GasA,Y,1720,0,2007,207937.558878651
295,,6120,1Fam,6,6,2,0,5,1970,975,3,GasA,Y,1026,0,2007,126121.180640441
296,93,13072,1Fam,7,8,1,1,7,1940,1573,2,GasA,Y,1262,0,2006,196011.13784589
297,60,9200,1Fam,4,5,1,1,6,1996,910,2,GasA,Y,1430,0,2006,143839.097216582
298,68,7150,1Fam,5,5,2,1,6,1939,1391,3,GasA,Y,784,0,2009,126091.927118798
299,,9600,1Fam,3,5,2,0,4,1970,264,2,GasA,Y,948,0,2009,101284.265198719
300,95,25419,1Fam,8,5,2,0,8,2004,793,2,GasW,Y,1947,0,2009,279077.486682806
301,64,6240,1Fam,8,7,1,1,6,1995,1158,1,GasA,Y,1734,0,2010,246820.641191733
302,174,6420,1Fam,3,5,2,0,4,1931,1184,3,GasA,Y,980,0,2009,87494.2003642892
303,,10386,1Fam,5,5,1,0,6,2006,848,3,GasA,N,1056,0,2009,131660.319573217
304,,14191,1Fam,7,5,2,1,6,1926,1264,3,GasA,Y,2097,0,2006,220738.596006141
305,49,4400,1Fam,9,6,1,0,5,1999,1158,3,GasA,Y,1241,0,2008,224507.778132093
306,24,9018,1Fam,6,6,2,0,5,1988,1324,3,GasA,N,1226,0,2007,142639.884032418
307,70,9600,1Fam,5,5,1,0,6,1993,2078,3,GasA,Y,1291,0,2007,207016.422138512
308,76,8064,1Fam,7,8,2,1,5,2005,600,2,GasA,Y,848,0,2006,168736.039062684
309,36,14175,1Fam,8,5,2,0,6,2004,1602,2,GasA,Y,1796,0,2009,300079.819136485
310,80,14803,Duplex,8,5,2,0,5,1979,1258,3,GasA,Y,1872,0,2007,249225.568112464
311,,7153,1Fam,7,5,1,0,5,1920,462,3,GasA,Y,1774,0,2009,114579.995204331
312,,9250,1Fam,6,5,2,0,5,1924,483,2,GasA,Y,1441,0,2009,113162.598268353
313,55,14948,1Fam,5,5,2,0,8,2005,1494,3,GasA,Y,1750,0,2009,193086.657572525
314,70,10846,1Fam,5,7,1,1,4,1929,0,3,GasA,Y,924,0,2007,90453.9161863934
315,70,16033,1Fam,7,5,2,0,6,1940,1541,2,GasA,Y,1717,0,2009,216932.004296302
316,77,34650,1Fam,5,6,2,0,7,1970,1935,3,GasA,Y,1786,0,2008,193005.362458357
317,60,8520,TwnhsE,2,8,1,0,7,1992,1496,4,GasA,Y,864,0,2008,172661.030971916
318,60,10141,1Fam,6,7,2,1,6,1959,1237,2,GasA,Y,1728,0,2010,145651.069395662
319,64,8730,Twnhs,9,4,2,0,9,1959,1050,4,GasA,N,1057,0,2009,188280.232184882
320,62,6120,1Fam,6,7,1,1,5,1976,816,3,GasA,Y,1285,0,2006,101078.555875843
321,60,10400,Duplex,4,5,1,1,8,1940,784,3,GasA,Y,1204,0,2009,84317.2284715907
322,63,11900,1Fam,6,5,1,0,8,2006,720,4,GasA,Y,1774,0,2007,140809.942880495
323,74,4435,1Fam,6,8,2,1,7,1985,1226,4,GasA,Y,875,0,2006,139048.318711918
324,30,8125,1Fam,5,5,1,1,5,1900,624,3,GasA,Y,1304,0,2008,99409.1019623915
325,70,8400,1Fam,8,7,2,1,7,1948,0,2,GasA,Y,924,0,2007,172121.471407434
326,75,10000,1Fam,7,7,1,0,5,1996,806,3,GasA,Y,1428,0,2007,190965.960820788
327,72,17120,1Fam,5,5,2,0,5,1958,1364,3,GasA,Y,1032,0,2007,130497.001703563
328,62,11625,1Fam,5,7,2,1,7,1993,999,2,GasA,Y,2144,0,2006,199506.181209241
329,72,14587,1Fam,5,5,1,1,7,1918,1127,4,GasA,Y,1135,0,2006,124576.851329252
330,75,6120,Twnhs,8,5,2,2,6,1972,848,3,GasA,Y,1004,0,2008,152561.600377371
331,70,11700,1Fam,5,6,2,0,6,1998,1277,3,GasA,Y,864,0,2006,150820.230927231
332,47,6240,1Fam,5,7,2,1,5,1978,1860,4,GasA,Y,1469,0,2007,150461.3252459
333,24,5586,Duplex,8,5,2,0,11,1918,1210,3,GasA,Y,1440,0,2009,171096.573261338
334,55,8125,1Fam,8,5,2,0,7,1977,1496,3,GasA,Y,1126,0,2007,196622.218764454
335,80,10530,1Fam,5,5,1,1,6,1912,742,3,GasA,Y,1529,0,2006,169840.850084984
336,60,11096,1Fam,6,4,3,0,11,1962,1100,2,GasA,Y,1484,0,2006,151767.589595479
337,39,5389,1Fam,5,5,2,1,4,1912,1498,3,GasA,Y,1593,0,2006,156298.294407742
338,47,9920,1Fam,7,5,2,1,5,1920,894,3,Grav,Y,1739,0,2009,184178.208049616
339,75,7200,1Fam,8,5,2,0,5,1958,1163,3,GasA,Y,1146,0,2006,150722.870027803
340,100,9505,1Fam,7,9,2,0,9,1928,1800,3,GasA,Y,1529,0,2009,177215.818339023
341,,9819,1Fam,6,8,1,0,8,1956,0,4,GasA,Y,1712,0,2007,156846.832502709
342,60,9819,1Fam,8,9,1,1,8,2001,1079,3,GasA,Y,2270,0,2007,279822.775803928
343,44,9017,1Fam,5,5,1,1,9,2004,770,3,GasA,Y,1350,0,2007,172159.12891514
344,90,21872,1Fam,8,5,3,0,6,1913,1372,8,GasA,Y,1588,0,2007,230064.790728001
345,67,8777,1Fam,5,7,1,1,6,1976,2121,2,GasA,Y,1692,0,2006,177231.879321324
346,54,9360,1Fam,5,7,2,1,5,2009,819,3,GasA,Y,816,0,2007,177075.399473029
347,85,12435,1Fam,5,5,1,1,5,1945,892,3,GasA,Y,1694,0,2006,166937.801467953
348,90,10200,1Fam,7,6,2,0,6,1977,1050,3,GasA,Y,2082,0,2007,200525.327865353
349,64,9588,1Fam,7,5,2,1,5,1968,0,3,GasA,Y,1647,0,2009,158346.620620507
350,55,11250,1Fam,4,5,2,1,5,1972,2006,3,GasA,Y,1285,0,2006,189051.907316691
351,62,6853,1Fam,7,5,2,0,8,2008,1520,3,GasA,Y,1458,0,2006,219981.222827746
352,36,12227,1Fam,8,6,2,0,6,1910,651,3,GasA,Y,1414,0,2009,132285.382698695
353,21,14948,1Fam,5,5,2,0,7,1982,822,3,GasA,Y,1252,0,2006,113996.805733774
354,,8248,1Fam,5,8,2,0,7,1945,1040,2,GasA,Y,1500,0,2006,167179.129842127
355,120,8740,1Fam,7,7,1,0,5,1999,264,3,GasA,Y,1269,0,2010,155482.549884874
356,80,5000,1Fam,6,6,2,0,6,1974,1517,3,GasA,Y,1050,0,2008,168849.416651352
357,36,28698,1Fam,9,7,1,1,4,2009,1040,3,GasA,Y,1535,0,2006,237716.466722088
358,90,9375,1Fam,7,5,2,0,7,1978,1337,2,GasA,Y,1824,0,2006,215636.04940269
359,35,13284,1Fam,7,5,2,0,7,2004,990,3,GasA,Y,1337,0,2009,164588.629932855
360,73,5389,1Fam,5,6,1,0,8,2004,780,3,GasA,Y,1183,0,2009,119761.911422823
361,66,8475,1Fam,6,5,1,0,9,1970,1522,3,GasA,Y,1836,0,2009,170306.576724526
362,100,8750,1Fam,7,5,2,1,7,1955,1498,3,GasA,N,720,0,2009,160388.35067987
363,73,11000,1Fam,8,5,2,1,6,1966,1422,3,GasA,Y,2668,0,2008,307716.27079246
364,60,6130,TwnhsE,6,5,2,1,7,1976,1175,3,GasA,Y,2087,0,2007,169717.559057759
365,80,9144,1Fam,6,5,2,1,8,1981,264,3,GasA,Y,1750,0,2009,154652.959300813
366,,14260,1Fam,7,7,1,0,7,1968,630,2,GasA,Y,1214,0,2006,166405.500519167
367,63,8064,1Fam,5,6,1,0,5,2005,900,4,GasA,Y,1509,0,2010,146885.000324416
368,59,10011,1Fam,6,5,2,1,8,1900,1419,2,GasA,Y,1344,0,2007,180739.886666324
369,75,10542,1Fam,6,9,2,0,4,1970,1390,1,GasA,Y,1935,0,2010,165714.897323792
370,,13891,1Fam,5,5,2,0,5,2002,1337,2,GasA,Y,1604,0,2008,226357.032994604
371,174,5925,1Fam,9,7,2,0,8,1966,793,4,GasA,Y,2945,0,2007,274802.219355982
372,70,11851,1Fam,4,5,1,0,8,1967,105,3,GasA,Y,1302,0,2008,54287.1625138929
373,24,12090,1Fam,7,6,2,0,7,2000,1488,4,GasA,Y,1109,0,2009,194060.819306738
374,75,11310,1Fam,8,4,2,0,8,1954,0,4,GasA,Y,3222,0,2006,273292.025107782
375,64,12358,1Fam,5,5,0,1,6,1986,1436,3,GasA,Y,1828,0,2007,181203.582092248
376,,11639,1Fam,5,5,1,0,6,2004,970,2,GasA,Y,767,0,2009,136105.257751342
377,64,8500,1Fam,3,7,2,1,7,2005,848,4,GasA,Y,1911,0,2009,177570.457975349
378,80,9100,1Fam,5,6,1,0,6,1981,1419,3,GasA,Y,1269,648,2009,177357.267232688
379,65,11645,1Fam,7,5,2,1,6,1969,1417,3,GasA,Y,1050,0,2007,162632.4815161
380,60,19296,1Fam,5,6,2,1,7,1949,617,3,GasA,Y,1077,0,2008,119253.818285983
381,137,8924,1Fam,10,7,2,0,6,1997,832,3,GasA,Y,1200,0,2006,219153.702551726
382,57,7931,1Fam,7,5,2,1,6,1910,1372,1,GasA,Y,1484,0,2007,156438.235911125
383,85,5395,1Fam,7,7,1,0,6,2000,1720,3,GasA,Y,1120,0,2007,189642.394340762
384,64,8100,1Fam,5,5,2,1,8,1936,612,2,GasA,Y,1301,0,2009,145283.079752879
385,,6442,1Fam,8,6,3,0,5,1950,945,3,GasA,Y,1394,0,2008,201604.357711488
386,69,3600,1Fam,3,5,1,0,7,1937,1040,2,GasA,Y,1734,0,2010,148614.302405022
387,100,8750,1Fam,8,5,1,1,7,1977,689,2,GasA,Y,1337,0,2008,194293.890753822
388,74,6155,1Fam,5,5,2,0,9,1966,600,3,GasA,Y,1867,0,2008,147650.096335122
389,70,11600,1Fam,7,4,2,0,10,1975,912,2,GasA,Y,2668,0,2010,222545.563662985
390,,8532,1Fam,5,5,2,1,12,1987,1258,3,GasA,Y,2614,0,2006,192357.754268137
391,85,15578,1Fam,8,6,3,0,5,1920,936,3,GasA,Y,1327,0,2009,204868.739846132
392,84,9920,1Fam,7,6,1,0,7,2005,712,2,GasA,Y,864,0,2008,159673.477897252
393,90,10918,1Fam,5,6,1,0,6,1998,1792,4,GasA,Y,2132,0,2008,205809.337941623
394,141,7700,1Fam,5,5,2,1,6,2005,1052,2,GasA,Y,2031,0,2008,209658.159565887
395,,12968,1Fam,5,5,1,0,7,1997,971,2,GasA,N,1208,0,2009,161674.327177901
396,73,13125,1Fam,5,5,2,0,6,2009,1080,3,GasA,Y,1369,0,2008,201940.370735564
397,,14145,1Fam,8,5,1,0,5,1996,683,3,GasA,Y,864,0,2008,213481.867816405
398,75,10382,1Fam,5,5,1,0,7,1956,1330,4,GasA,Y,1090,0,2009,106235.434285799
399,85,3196,1Fam,8,6,1,0,7,1940,756,2,GasA,Y,2034,0,2007,245705.955153497
400,80,8000,1Fam,5,7,2,0,7,2007,1563,3,GasA,Y,1385,0,2007,203454.876364229
401,80,6120,1Fam,6,5,1,0,8,1880,672,3,GasA,Y,2142,0,2008,144592.532181445
402,50,8791,1Fam,9,7,2,1,6,2004,1114,3,GasA,Y,864,0,2009,206104.661628503
403,94,7937,1Fam,5,5,1,1,6,2002,2223,1,GasA,Y,1178,0,2007,228199.594319123
404,60,4671,1Fam,10,5,1,1,6,2004,707,3,GasA,Y,1337,0,2009,200476.046984985
405,60,3182,1Fam,5,5,2,0,8,1893,1269,2,GasA,Y,861,0,2010,104987.569047302
406,75,3196,1Fam,5,4,2,1,4,1973,1092,2,GasA,Y,1212,0,2007,151016.69703208
407,50,13400,1Fam,7,6,1,0,9,1992,780,3,GasA,Y,1604,0,2009,216588.848506835
408,,12227,1Fam,6,6,1,1,9,1980,755,3,GasA,Y,981,0,2009,118751.168156991
409,,8738,Duplex,5,5,2,1,4,1936,784,3,GasA,Y,2418,0,2007,155689.591742991
410,52,3378,1Fam,6,7,3,0,5,1967,1052,3,GasA,Y,1008,0,2009,152977.662028391
411,,10463,1Fam,5,7,1,0,8,1977,907,2,GasA,Y,672,0,2006,129245.017303123
412,73,6820,1Fam,9,9,2,1,5,2004,1040,2,GasA,Y,2217,0,2008,344876.232589308
413,85,7820,1Fam,5,6,2,1,7,1976,952,5,GasA,Y,2291,0,2006,177875.310304759
414,38,3922,1Fam,4,5,2,0,8,2004,1073,3,GasA,Y,2274,0,2009,183183.594590529
415,52,14200,1Fam,4,5,1,1,7,1964,1686,2,GasA,Y,1340,0,2009,143526.228034758
416,60,7420,1Fam,6,5,1,0,5,1999,736,3,GasA,Y,845,0,2009,124830.878538511
417,80,9158,1Fam,7,5,2,1,10,1932,1293,2,GasA,Y,1496,0,2009,201151.429710368
418,41,12394,1Fam,6,7,2,1,7,1995,720,3,GasA,Y,1593,0,2007,182990.390261941
419,95,9600,1Fam,5,7,2,1,8,1999,1777,2,GasA,Y,2090,0,2007,230890.589227898
420,,7446,1Fam,4,5,1,1,5,2006,1362,3,GasA,Y,2142,0,2010,134681.082452162
421,,9042,TwnhsE,6,5,1,1,5,1958,912,4,GasA,Y,1431,0,2010,121724.472471798
422,112,11428,TwnhsE,4,5,2,0,8,1915,1314,3,GasA,Y,1208,0,2008,151798.245783203
423,,4500,1Fam,6,7,1,1,5,1923,1626,4,GasA,Y,882,0,2008,112747.283221408
424,34,8400,1Fam,4,7,2,0,6,1967,777,4,GasA,Y,1369,0,2008,131764.736304068
425,70,8125,1Fam,6,5,2,0,7,2001,190,3,GasA,N,1131,0,2007,107704.069425289
426,36,8760,TwnhsE,5,7,2,0,7,1993,855,3,GasA,Y,1573,0,2007,149657.315004821
427,75,8760,1Fam,8,5,2,0,7,1973,1092,1,GasA,Y,1392,0,2008,190431.608504274
428,51,8070,1Fam,7,5,1,0,7,1935,1120,3,GasA,Y,1526,0,2009,145627.623554218
429,,10793,1Fam,6,8,1,0,10,1925,2392,3,GasA,Y,1774,0,2009,180876.977490745
430,81,8314,1Fam,7,7,1,1,5,1900,864,3,GasA,Y,988,0,2006,103541.202523329
431,,7937,1Fam,6,4,2,0,4,2001,1007,3,GasA,Y,1057,0,2007,129491.813495044
432,50,7795,1Fam,7,5,1,1,5,1935,1059,3,GasA,Y,1328,0,2007,126821.356418949
433,105,8430,1Fam,8,5,1,0,6,1961,883,3,GasA,Y,1040,0,2008,152982.074521855
434,,12378,1Fam,6,5,2,1,7,2007,894,3,GasA,Y,3194,0,2008,229617.367631598
435,105,6442,1Fam,6,6,1,1,6,2006,528,4,GasA,Y,1294,0,2008,160752.529256943
436,,9600,1Fam,7,6,2,0,9,1927,1561,4,GasA,Y,2452,0,2007,244240.086810003
437,60,10382,1Fam,6,5,2,0,6,1960,2109,2,GasA,Y,1709,0,2009,174873.73112267
438,102,11250,1Fam,7,6,1,0,6,2003,1241,4,GasA,Y,1375,0,2008,183860.307452456
439,80,14331,1Fam,8,5,2,0,8,2003,793,3,GasA,Y,1541,0,2009,237597.530552427
440,21,4928,1Fam,5,9,2,1,5,1973,975,3,GasA,Y,4316,0,2006,266636.089179507
441,50,10762,1Fam,8,6,2,0,5,1930,1056,1,GasA,Y,1304,0,2009,231638.031268686
442,87,21780,1Fam,7,6,2,0,8,1953,864,3,GasA,Y,1199,0,2006,135208.875482301
443,95,4224,1Fam,7,5,1,0,7,2007,868,3,GasA,N,1721,0,2006,165159.309782825
444,60,10920,1Fam,5,5,2,0,6,1996,925,4,GasA,Y,1164,0,2006,114434.291481105
445,62,4043,1Fam,6,5,2,1,5,1960,1396,3,GasA,Y,1352,0,2007,142033.782613802
446,,11475,1Fam,7,6,2,1,5,1980,1104,3,GasA,Y,1349,0,2008,185394.208944818
447,80,9672,1Fam,6,6,3,1,7,1940,637,3,GasA,Y,1131,0,2010,92059.9978072507
448,70,8738,1Fam,6,6,2,0,5,1910,1462,1,GasA,Y,1795,0,2009,182356.993988197
449,86,6000,1Fam,6,6,0,0,5,1994,770,2,GasA,Y,965,0,2010,170820.281920136
450,85,11216,1Fam,7,6,1,0,7,1966,876,1,GasA,Y,1183,0,2006,185124.917105869
451,,14559,1Fam,5,5,1,0,8,1976,1428,3,GasA,Y,1268,0,2010,118558.717269465
452,,11075,1Fam,5,5,2,0,5,1910,1144,3,GasA,Y,1306,0,2008,81547.4331674805
453,50,7800,1Fam,7,6,2,1,5,1977,1107,3,GasA,Y,1944,0,2008,219741.679877407
454,55,25000,1Fam,8,5,2,0,5,2004,1907,3,GasA,Y,2462,0,2006,344638.952650936
455,21,12108,1Fam,3,8,2,0,4,2007,483,2,GasA,Y,1337,0,2008,138035.754051061
456,30,12384,1Fam,5,5,1,0,7,1954,720,2,GasA,Y,1109,0,2007,126966.634764014
457,79,12589,1Fam,4,5,1,0,6,2007,686,2,GasA,N,1057,0,2009,119577.657616641
458,70,8450,1Fam,5,8,1,0,6,1972,1311,3,GasA,Y,1536,0,2006,179354.58298887
459,73,8973,1Fam,6,5,2,0,5,2006,960,3,GasA,Y,1308,0,2006,150459.315959003
460,43,10402,2fmCon,6,5,2,0,7,1985,1092,3,GasA,Y,1482,0,2006,154413.299414667
461,77,10084,1Fam,5,7,3,0,7,1954,1041,4,GasA,Y,1200,0,2007,142161.52932796
462,,8405,1Fam,3,5,1,1,8,1922,793,3,GasA,Y,987,0,2007,77401.815465014
463,75,10628,1Fam,8,4,2,0,7,1960,520,3,GasA,Y,2295,0,2006,239720.326134358
464,79,10570,TwnhsE,9,6,2,0,10,1962,1056,3,GasA,Y,1588,0,2006,225363.344960618
465,60,15750,1Fam,10,5,1,1,6,1999,1188,2,GasA,Y,894,0,2008,238869.282885089
466,75,7800,TwnhsE,8,6,1,1,6,1962,1461,2,GasA,Y,1621,0,2009,233112.340047011
467,,12702,1Fam,7,5,2,0,6,1988,319,2,GasA,Y,1215,0,2006,163664.447780143
468,129,12108,1Fam,6,7,2,0,6,1937,728,4,GasA,Y,1200,0,2007,170069.831244216
469,,8532,1Fam,5,5,1,1,5,1978,864,2,GasA,Y,1241,0,2010,101270.568606796
470,130,11787,Duplex,7,5,2,1,6,1954,572,2,GasA,N,1656,0,2009,137920.945900728
471,60,13651,1Fam,8,6,2,0,4,1978,1468,2,GasA,Y,1392,0,2007,266867.915401136
472,36,15750,1Fam,5,6,1,1,6,1962,1452,2,GasA,Y,2614,0,2009,168959.790269823
473,65,12327,1Fam,7,5,2,1,9,1964,672,4,GasA,Y,1368,0,2007,122360.867592699
474,100,9571,1Fam,9,4,2,0,4,1962,1092,3,GasA,Y,2320,0,2007,258164.658971069
475,50,12822,1Fam,5,5,1,0,6,1969,1406,3,GasA,Y,2036,0,2008,177646.284820096
476,,10655,1Fam,6,7,1,0,4,2007,1713,4,GasA,Y,1709,0,2009,244513.473357477
477,80,4251,1Fam,6,5,3,0,5,1961,819,3,GasA,Y,912,0,2006,108379.423609392
478,70,9525,1Fam,7,5,2,1,5,1954,795,3,GasA,N,1057,0,2009,156837.482458713
479,115,10778,TwnhsE,10,7,1,1,8,1966,1536,2,GasA,Y,910,0,2006,205382.835556697
480,84,6762,1Fam,8,7,1,0,6,1980,894,4,GasA,Y,1818,0,2007,233120.336355905
481,,8777,1Fam,5,5,2,1,5,1954,1572,3,GasA,Y,2084,0,2006,189960.533179071
482,60,11700,1Fam,5,5,1,1,8,2009,912,3,GasA,Y,720,0,2007,129143.824251712
483,60,10570,1Fam,6,5,2,0,7,1977,0,5,GasA,Y,1728,0,2007,143253.193526666
484,,6820,1Fam,4,5,2,0,5,1992,992,3,GasA,Y,1470,0,2007,131918.248347439
485,21,10970,TwnhsE,9,7,2,1,7,2009,0,2,GasW,Y,1720,0,2009,243732.267691166
486,70,10793,1Fam,6,5,2,0,6,2003,612,2,GasA,Y,894,0,2006,157394.710428245
487,100,13478,2fmCon,5,6,1,0,5,2004,264,3,GasA,Y,912,0,2009,104839.500549548
488,60,8712,1Fam,6,5,1,0,8,1992,264,3,GasA,Y,2344,0,2008,156146.740346264
489,101,6240,1Fam,6,5,1,0,8,2003,1406,3,GasA,Y,1601,0,2007,172529.912143256
490,60,8960,1Fam,6,5,1,1,6,1920,1686,5,GasA,N,1077,0,2009,125923.495248101
491,47,31770,1Fam,6,7,1,0,7,1989,783,3,GasA,Y,1414,0,2009,175316.551044964
492,69,8246,Duplex,8,6,2,0,6,1932,855,4,GasA,Y,1097,0,2010,157042.969622917
493,51,11616,1Fam,5,8,2,0,7,1997,780,2,GasA,Y,1716,0,2008,180816.656676002
494,103,3982,1Fam,4,5,2,1,7,1992,1002,3,GasA,Y,988,0,2007,124679.154091018
495,24,9500,1Fam,5,5,2,0,5,1976,1151,3,GasA,Y,1003,0,2009,124863.566574673
496,,13907,1Fam,6,5,2,1,6,1980,1040,2,GasA,Y,2230,0,2006,193343.523709169
497,,5100,1Fam,7,5,1,1,6,1971,1337,2,GasA,N,1056,0,2008,149285.216362888
498,62,9206,1Fam,4,5,2,1,3,1981,983,3,GasA,Y,1911,0,2007,182131.442711488
499,64,10421,Twnhs,8,7,2,1,5,1997,637,2,GasA,Y,951,0,2007,178276.99957757
500,,8400,Twnhs,7,5,1,1,5,2003,1392,3,GasA,Y,882,0,2007,192655.600038424
501,65,8834,1Fam,6,6,2,0,7,1953,1314,3,GasA,Y,1422,0,2006,181297.310077327
502,57,8640,1Fam,7,7,1,0,5,2003,849,3,GasA,Y,1140,0,2009,176059.656937339
503,74,16466,TwnhsE,5,7,1,1,7,1950,991,3,GasA,Y,1632,0,2007,188126.008334195
504,65,7180,1Fam,10,5,2,1,4,1965,1860,3,GasA,Y,1533,0,2010,242606.369028581
505,60,8546,1Fam,5,6,2,1,6,1940,3200,3,GasA,Y,1626,0,2006,190644.841772016
506,78,2308,1Fam,6,5,3,0,6,1990,1517,4,GasA,Y,1301,0,2010,167737.311813647
507,55,6380,1Fam,5,5,1,0,10,2004,1136,2,GasA,Y,1756,0,2008,160347.807467111
508,80,8899,1Fam,7,8,2,0,6,1936,996,3,GasA,Y,1044,0,2008,135866.951190695
509,65,9144,1Fam,5,5,2,0,9,1955,980,3,GasA,Y,2287,0,2009,150448.578431901
510,82,11670,1Fam,5,5,1,0,6,1969,907,2,GasA,Y,1285,0,2007,129148.617399101
511,62,9158,1Fam,4,5,2,1,6,1942,952,4,GasA,Y,1458,0,2006,111566.10559382
512,50,13907,Duplex,5,5,2,0,4,1995,528,3,GasA,Y,1194,0,2009,175670.482840598
513,63,13159,1Fam,5,5,2,0,7,1954,1028,3,GasA,Y,1928,0,2008,169748.120097744
514,,10846,1Fam,5,6,1,0,6,1970,1200,3,GasA,Y,928,0,2010,112156.098321794
515,40,8430,1Fam,9,7,1,1,5,1920,698,4,GasA,Y,1040,0,2007,223680.619124586
516,85,4438,TwnhsE,8,6,2,1,6,1900,2000,3,GasA,Y,2296,0,2010,282924.999992472
517,76,11782,1Fam,5,7,1,1,7,1958,1120,3,GasA,Y,1493,0,2010,127479.409729193
518,80,11600,Duplex,8,7,1,0,6,2008,916,3,GasA,Y,1363,0,2010,229316.470502975
519,73,12150,1Fam,5,5,1,0,6,1949,992,2,GasA,Y,918,0,2010,129720.364569056
520,60,17503,1Fam,5,5,1,1,5,2003,756,2,GasA,Y,768,0,2008,160942.67482838
521,75,17423,1Fam,6,7,1,0,8,1966,755,3,GasA,Y,1196,0,2006,142738.545196307
522,,13284,1Fam,5,6,1,0,7,1968,1442,6,GasA,Y,1136,0,2008,197244.721233782
523,50,10800,TwnhsE,3,5,2,0,7,1921,1021,2,GasA,Y,1232,0,2007,106278.154607669
524,94,14154,1Fam,5,5,1,0,6,1957,1559,3,GasA,Y,1509,0,2007,162493.578844334
525,70,10562,1Fam,5,8,1,0,4,1995,1742,3,GasA,Y,1057,0,2006,204055.525718893
526,50,12822,1Fam,6,6,2,0,6,1932,853,3,GasA,Y,1349,0,2008,111126.850423771
527,41,10000,1Fam,7,5,1,0,8,1940,1029,3,GasA,Y,1698,0,2009,123474.151184473
528,110,10410,1Fam,5,5,1,1,7,1977,806,2,GasA,Y,1535,0,2010,159952.802156503
529,60,1680,1Fam,5,5,2,0,5,1920,684,3,GasA,N,1949,0,2006,119945.228492945
530,72,14559,1Fam,6,6,2,1,4,1954,950,2,GasA,Y,1479,0,2008,157354.525427181
531,,9790,TwnhsE,7,7,2,1,6,1984,980,2,GasA,Y,2704,0,2009,221206.266488609
532,,11075,1Fam,6,6,2,1,6,1996,1638,3,GasA,Y,1774,0,2008,211560.404366751
533,24,10552,1Fam,9,5,2,1,8,1971,755,3,GasA,Y,1721,0,2010,210573.612017361
534,50,15431,1Fam,5,5,2,1,7,1988,1462,3,GasA,Y,2713,0,2008,243762.71683441
535,44,11049,TwnhsE,8,6,2,0,5,1961,969,3,GasA,Y,1440,0,2009,229056.759521624
536,95,8635,1Fam,6,5,2,0,7,1885,1040,2,GasA,Y,1710,0,2010,99304.659342127
537,74,6762,1Fam,7,5,2,1,6,1958,1340,3,GasA,Y,1474,0,2009,114964.25007217
538,48,8248,Duplex,5,7,2,0,8,1976,0,2,GasA,Y,2034,0,2007,147074.590705974
